V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17_orig,label_simple,V17
002806b_,63.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES,D,2.0, D_m,Minor,Minor
002806b_,64.0,YES, NO, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO,C,4.0, C_M,Major,Major
002806b_,65.0,YES, NO,YES, NO,YES, NO, NO, NO, NO, NO, NO, NO,C,2.0, C_M,Major,Major
002806b_,66.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,B,3.0, A_m,Minor,Minor
002806b_,67.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2.0, A_m,Minor,Minor
002806b_,68.0, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES,B,5.0, B_m7,Seventh,Seventh
002806b_,69.0,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,C,2.0, B_m7,Seventh,Seventh
002806b_,70.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002806b_,71.0,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2.0, D_M,Major,Major
002806b_,72.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4.0, G_M,Major,Major
002806b_,73.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,3.0, E_M,Major,Major
002806b_,74.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5.0, A_m,Minor,Minor
002806b_,75.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2.0, A_m,Minor,Minor
002806b_,76.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, A_m,Minor,Minor
002806b_,77.0,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2.0, A_m,Minor,Minor
002806b_,78.0, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO,YES,D,4.0, D_m6,Sixth,Sixth
002806b_,79.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3.0, E_M7,Seventh,Seventh
002806b_,80.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2.0, E_M7,Seventh,Seventh
002806b_,81.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5.0, A_M,Major,Major
    002908ch,1.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002908ch,2.0, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2.0, D_M,Major,Major
002908ch,3.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4.0, B_m,Minor,Minor
002908ch,4.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
002908ch,5.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, F#m,Minor,Minor
002908ch,6.0, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2.0, F#m,Minor,Minor
002908ch,7.0, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,G,5.0, G_M,Major,Major
002908ch,8.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,2.0, G_M,Major,Major
002908ch,9.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3.0, E_m,Minor,Minor
002908ch,10.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,2.0, E_m,Minor,Minor
002908ch,11.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, F#m,Minor,Minor
002908ch,12.0, NO,YES, NO, NO, NO, NO,YES,YES, NO,YES, NO, NO,F#,2.0, F#m,Minor,Minor
002908ch,13.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4.0, B_m,Minor,Minor
002908ch,14.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2.0, B_m,Minor,Minor
002908ch,15.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,3.0, E_m,Minor,Minor
002908ch,16.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
002908ch,17.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5.0, D_M,Major,Major
002908ch,18.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002908ch,19.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4.0, D_M,Major,Major
002908ch,20.0, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2.0, D_M,Major,Major
002908ch,21.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002908ch,22.0, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2.0, D_M,Major,Major
002908ch,23.0, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3.0, F#M,Major,Major
002908ch,24.0, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,A#,2.0, F#M,Major,Major
002908ch,25.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5.0, B_m,Minor,Minor
002908ch,26.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2.0, B_m,Minor,Minor
002908ch,27.0, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES,G,3.0, B_m,Minor,Minor
002908ch,28.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,2.0, B_m,Minor,Minor
002908ch,29.0, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,G,3.0, A_M7,Seventh,Seventh
002908ch,30.0, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO,E,2.0, A_M7,Seventh,Seventh
002908ch,31.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,4.0, D_M,Major,Major
002908ch,32.0, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2.0, D_M,Major,Major
002908ch,33.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,3.0, E_m7,Seventh,Seventh
002908ch,34.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
002908ch,35.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2.0, A_M,Major,Major
002908ch,36.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5.0, D_M,Major,Major
002908ch,37.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002908ch,38.0, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2.0, D_M,Major,Major
002908ch,39.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4.0, B_m,Minor,Minor
002908ch,40.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
002908ch,41.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, F#m,Minor,Minor
002908ch,42.0, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2.0, F#m,Minor,Minor
002908ch,43.0, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,G,5.0, G_m,Minor,Minor
002908ch,44.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,2.0, G_m,Minor,Minor
002908ch,45.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3.0, E_m,Minor,Minor
002908ch,46.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,2.0, E_m,Minor,Minor
002908ch,47.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, F#m,Minor,Minor
002908ch,48.0, NO,YES, NO, NO, NO, NO,YES,YES, NO,YES, NO, NO,F#,2.0, F#m,Minor,Minor
002908ch,49.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4.0, B_m,Minor,Minor
002908ch,50.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2.0, B_m,Minor,Minor
002908ch,51.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,3.0, E_m7,Seventh,Seventh
002908ch,52.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
002908ch,53.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5.0, D_M,Major,Major
002908ch,54.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002908ch,55.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4.0, D_M,Major,Major
002908ch,56.0, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2.0, D_M,Major,Major
002908ch,57.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002908ch,58.0, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2.0, D_M,Major,Major
002908ch,59.0, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3.0, F#M,Major,Major
002908ch,60.0, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,A#,2.0, F#M,Major,Major
002908ch,61.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5.0, B_m,Minor,Minor
002908ch,62.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2.0, B_m,Minor,Minor
002908ch,63.0, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES,G,3.0, B_m,Minor,Minor
002908ch,64.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,2.0, B_m,Minor,Minor
002908ch,65.0, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,G,3.0, A_M7,Seventh,Seventh
002908ch,66.0, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO,E,2.0, A_M7,Seventh,Seventh
002908ch,67.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,4.0, D_M,Major,Major
002908ch,68.0, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2.0, D_M,Major,Major
002908ch,69.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,3.0, E_m7,Seventh,Seventh
002908ch,70.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
002908ch,71.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2.0, A_M,Major,Major
002908ch,72.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5.0, D_M,Major,Major
002908ch,73.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
002908ch,74.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4.0, G_M,Major,Major
002908ch,75.0, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,A,2.0, G_M,Major,Major
002908ch,76.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,G,3.0, A_M7,Seventh,Seventh
002908ch,77.0, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2.0, A_M7,Seventh,Seventh
002908ch,78.0, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,E,3.0, A_M7,Seventh,Seventh
002908ch,79.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2.0, A_M7,Seventh,Seventh
002908ch,80.0, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5.0, A_M4,Suspended,Suspended
002908ch,81.0, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO,YES,A,2.0, A_M4,Suspended,Suspended
002908ch,82.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
002908ch,83.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,2.0, A_M,Major,Major
002908ch,84.0, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,A#,3.0, F#M,Major,Major
002908ch,85.0, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,A#,2.0, F#M,Major,Major
002908ch,86.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4.0, B_m,Minor,Minor
002908ch,87.0, NO, NO, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES,B,2.0, B_m,Minor,Minor
002908ch,88.0, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3.0, E_m6,Sixth,Sixth
002908ch,89.0, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES,E,2.0, E_m6,Sixth,Sixth
002908ch,90.0, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,F#,3.0, F#M,Major,Major
002908ch,91.0, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,2.0, F#M,Major,Major
002908ch,92.0, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO, NO,YES,B,5.0, B_m,Minor,Minor
002908ch,93.0, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO,C#,3.0, A_M,Major,Major
002908ch,94.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,2.0, A_M,Major,Major
002908ch,95.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,4.0, E_M,Major,Major
002908ch,96.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO,E,2.0, E_M,Major,Major
002908ch,97.0, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,3.0, E_M7,Seventh,Seventh
002908ch,98.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,2.0, E_M7,Seventh,Seventh
002908ch,99.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
002908ch,100.0, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,2.0, A_M,Major,Major
002908ch,101.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5.0, D_M,Major,Major
002908ch,102.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2.0, D_M,Major,Major
002908ch,103.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,D,3.0, B_m7,Seventh,Seventh
002908ch,104.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3.0, E_M,Major,Major
002908ch,105.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2.0, E_M,Major,Major
002908ch,106.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4.0, A_M,Major,Major
002908ch,107.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
002908ch,108.0, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO,YES,G,2.0, A_M,Major,Major
002908ch,109.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5.0, D_M,Major,Major
002908ch,110.0, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2.0, D_M,Major,Major
002908ch,111.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3.0, B_m,Minor,Minor
002908ch,112.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2.0, B_m,Minor,Minor
002908ch,113.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3.0, G_M,Major,Major
002908ch,114.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,2.0, G_M,Major,Major
002908ch,115.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,4.0, E_m7,Seventh,Seventh
002908ch,116.0, NO, NO,YES, NO,YES, NO, NO, NO, NO, NO, NO,YES,E,2.0, E_m7,Seventh,Seventh
002908ch,117.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
002908ch,118.0, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO,YES,G,2.0, A_M,Major,Major
002908ch,119.0, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,3.0, A_M,Major,Major
002908ch,120.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2.0, A_M,Major,Major
002908ch,121.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5.0, D_M,Major,Major
002908ch,122.0, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,E,2.0, D_M,Major,Major
002908ch,123.0, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,3.0, A_M,Major,Major
002908ch,124.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,2.0, A_M,Major,Major
002908ch,125.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002908ch,126.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,2.0, D_M,Major,Major
002908ch,127.0, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,G,4.0, G_M,Major,Major
002908ch,128.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3.0, G_M,Major,Major
002908ch,129.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3.0, G_M,Major,Major
002908ch,130.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,2.0, G_M,Major,Major
002908ch,131.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5.0, E_m,Minor,Minor
002908ch,132.0, NO, NO, NO, NO,YES, NO,YES,YES, NO,YES, NO, NO,F#,3.0, E_m,Minor,Minor
002908ch,133.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,G,2.0, E_m,Minor,Minor
002908ch,134.0,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,3.0, A_m,Minor,Minor
002908ch,135.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,B,2.0, A_m,Minor,Minor
002908ch,136.0,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,C,4.0, C_M,Major,Major
002908ch,137.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,2.0, C_M,Major,Major
002908ch,138.0,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,A,3.0, A_m6,Sixth,Sixth
002908ch,139.0, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3.0, B_M7,Seventh,Seventh
002908ch,140.0, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,B,2.0, B_M7,Seventh,Seventh
002908ch,141.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5.0, E_m,Minor,Minor
002908ch,142.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
002908ch,143.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4.0, D_M,Major,Major
002908ch,144.0, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2.0, D_M,Major,Major
002908ch,145.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3.0, B_m,Minor,Minor
002908ch,146.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,A,2.0, B_m,Minor,Minor
002908ch,147.0, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES,G,3.0, B_m,Minor,Minor
002908ch,148.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,2.0, B_m,Minor,Minor
002908ch,149.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5.0, E_m,Minor,Minor
002908ch,150.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,D,2.0, E_m,Minor,Minor
002908ch,151.0,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C,3.0, E_m,Minor,Minor
002908ch,152.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,B,2.0, E_m,Minor,Minor
002908ch,153.0,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,3.0, E_m,Minor,Minor
002908ch,154.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2.0, E_m,Minor,Minor
002908ch,155.0, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,4.0, D_M,Major,Major
002908ch,156.0, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,G,2.0, D_M,Major,Major
002908ch,157.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
002908ch,158.0, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO,E,2.0, D_M,Major,Major
002908ch,159.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002908ch,160.0,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2.0, D_M7,Seventh,Seventh
002908ch,161.0, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,G,5.0, G_M,Major,Major
002908ch,162.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3.0, G_M,Major,Major
002908ch,163.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002908ch,164.0, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2.0, D_M,Major,Major
002908ch,165.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,4.0, E_M,Major,Major
002908ch,166.0, NO, NO, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES,E,2.0, E_M,Major,Major
002908ch,167.0, NO, NO,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES,F#,3.0, E_M7,Seventh,Seventh
002908ch,168.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,2.0, E_M7,Seventh,Seventh
002908ch,169.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
002908ch,170.0, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO,G#,2.0, A_M,Major,Major
002908ch,171.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5.0, D_M,Major,Major
002908ch,172.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2.0, D_M,Major,Major
002908ch,173.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,D,3.0, B_m7,Seventh,Seventh
002908ch,174.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3.0, E_M,Major,Major
002908ch,175.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2.0, E_M,Major,Major
002908ch,176.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4.0, A_M,Major,Major
002908ch,177.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
002908ch,178.0, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO,G#,2.0, A_M,Major,Major
002908ch,179.0, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5.0, D_M,Major,Major
002908ch,180.0, NO,YES,YES, NO,YES, NO, NO, NO,YES, NO, NO, NO,E,2.0, D_M,Major,Major
002908ch,181.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,3.0, E_M,Major,Major
002908ch,182.0, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES,G#,2.0, E_M,Major,Major
002908ch,183.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
002908ch,184.0, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,D#,4.0, B_M7,Seventh,Seventh
002908ch,185.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES,C#,2.0, B_M7,Seventh,Seventh
002908ch,186.0, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES,D#,3.0, C#M7,Seventh,Seventh
002908ch,187.0, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES,F,2.0, C#M7,Seventh,Seventh
002908ch,188.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, F#m,Minor,Minor
002908ch,189.0, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2.0, F#m,Minor,Minor
002908ch,190.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,5.0, A_M,Major,Major
002908ch,191.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002908ch,192.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002908ch,193.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4.0, A_M,Major,Major
002908ch,194.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
002908ch,195.0, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,2.0, D_M,Major,Major
002908ch,196.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,5.0, G_M,Major,Major
002908ch,197.0, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,A,2.0, G_M,Major,Major
002908ch,198.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,B,3.0, D_M7,Seventh,Seventh
002908ch,199.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2.0, D_M7,Seventh,Seventh
002908ch,200.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C#,3.0, A_M7,Seventh,Seventh
002908ch,201.0, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,E,2.0, A_M7,Seventh,Seventh
002908ch,202.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO, NO,D,4.0, D_M,Major,Major
002908ch,203.0, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO, NO,D,2.0, D_M,Major,Major
